#EXPORTTYPE:DATA ALL
#FILE:CF-A_1000-ash.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:CF-A_1000-ash
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:TG
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:
#DATE/TIME:08.10.2024 15:04
#CORR. FILE:blanc_1000_air.ngb-bs3
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:---
#LABORATORY:IJL
#OPERATOR:TS
#REMARK:
#SAMPLE:CF-A_1000-ash
#SAMPLE MASS /mg:4.28
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:37›C/15,0(K/min)/1000›C/00:00/1000›C/
#SEGMENT:S1-2/2
#SEG. 1:37›C/15,0(K/min)/1000›C
#SEG. 2:1000›C/00:30/1000›C

##Temp./›C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Segment
 908.60901;58.16000; 86.72897;50.00000;40.00000;1
 908.76599;58.17000; 86.70561;50.00000;40.00000;1
 908.91901;58.18000; 86.65888;50.00000;40.00000;1
 909.06598;58.19000; 86.61215;50.00000;40.00000;1
 909.21100;58.20000; 86.54206;50.00000;40.00000;1
 909.36102;58.21000; 86.54206;50.00000;40.00000;1
 909.51898;58.22000; 86.47196;50.00000;40.00000;1
 909.67499;58.23000; 86.44860;50.00000;40.00000;1
 909.82202;58.24000; 86.40187;50.00000;40.00000;1
 909.97601;58.25000; 86.35514;50.00000;40.00000;1
 910.12000;58.26000; 86.33178;50.00000;40.00000;1
 910.27301;58.27000; 86.28505;50.00000;40.00000;1
 910.42499;58.28000; 86.23832;50.00000;40.00000;1
 910.57001;58.29000; 86.21495;50.00000;40.00000;1
 910.72400;58.30000; 86.14486;50.00000;40.00000;1
 910.87799;58.31000; 86.14486;50.00000;40.00000;1
 911.02600;58.32000; 86.07477;50.00000;40.00000;1
 911.17603;58.33000; 86.05140;50.00000;40.00000;1
 911.32397;58.34000; 86.00467;50.00000;40.00000;1
 911.48499;58.35000; 85.95794;50.00000;40.00000;1
 911.63397;58.36000; 85.95794;50.00000;40.00000;1
 911.78198;58.37000; 85.93458;50.00000;40.00000;1
 911.92798;58.38000; 85.86449;50.00000;40.00000;1
 912.08301;58.39000; 85.86449;50.00000;40.00000;1
 912.23700;58.40000; 85.79439;50.00000;40.00000;1
 912.38800;58.41000; 85.74766;50.00000;40.00000;1
 912.53998;58.42000; 85.70093;50.00000;40.00000;1
 912.68799;58.43000; 85.67757;50.00000;40.00000;1
 912.83801;58.44000; 85.60748;50.00000;40.00000;1
 912.98999;58.45000; 85.60748;50.00000;40.00000;1
 913.14099;58.46000; 85.53738;50.00000;40.00000;1
 913.28900;58.47000; 85.49065;50.00000;40.00000;1
 913.44800;58.48000; 85.44393;50.00000;40.00000;1
 913.59399;58.49000; 85.42056;50.00000;40.00000;1
 913.75299;58.50000; 85.35047;50.00000;40.00000;1
 913.90198;58.51000; 85.35047;50.00000;40.00000;1
 914.05798;58.52000; 85.28037;50.00000;40.00000;1
 914.19800;58.53000; 85.25701;50.00000;40.00000;1
 914.34900;58.54000; 85.18692;50.00000;40.00000;1
 914.49902;58.55000; 85.16355;50.00000;40.00000;1
 914.65002;58.56000; 85.11682;50.00000;40.00000;1
 914.79999;58.57000; 85.07009;50.00000;40.00000;1
 914.95599;58.58000; 85.02336;50.00000;40.00000;1
 915.10602;58.59000; 85.00000;50.00000;40.00000;1
 915.25299;58.60000; 84.92991;50.00000;40.00000;1
 915.40698;58.61000; 84.92991;50.00000;40.00000;1
 915.56201;58.62000; 84.85981;50.00000;40.00000;1
 915.70697;58.63000; 84.83645;50.00000;40.00000;1
 915.85797;58.64000; 84.76636;50.00000;40.00000;1
 916.01599;58.65000; 84.76636;50.00000;40.00000;1
 916.16803;58.66000; 84.74299;50.00000;40.00000;1
 916.31403;58.67000; 84.69626;50.00000;40.00000;1
 916.46399;58.68000; 84.67290;50.00000;40.00000;1
 916.61798;58.69000; 84.62617;50.00000;40.00000;1
 916.76703;58.70000; 84.57944;50.00000;40.00000;1
 916.91699;58.71000; 84.55607;50.00000;40.00000;1
 917.07300;58.72000; 84.48598;50.00000;40.00000;1
 917.21399;58.73000; 84.48598;50.00000;40.00000;1
 917.37201;58.74000; 84.39252;50.00000;40.00000;1
 917.52197;58.75000; 84.36916;50.00000;40.00000;1
 917.67102;58.76000; 84.29907;50.00000;40.00000;1
 917.83002;58.77000; 84.25234;50.00000;40.00000;1
 917.98199;58.78000; 84.20561;50.00000;40.00000;1
 918.11902;58.79000; 84.15888;50.00000;40.00000;1
 918.27399;58.80000; 84.08879;50.00000;40.00000;1
 918.42902;58.81000; 84.06542;50.00000;40.00000;1
 918.57703;58.82000; 83.99533;50.00000;40.00000;1
 918.72900;58.83000; 83.94860;50.00000;40.00000;1
 918.88202;58.84000; 83.90187;50.00000;40.00000;1
 919.03601;58.85000; 83.87850;50.00000;40.00000;1
 919.18799;58.86000; 83.83178;50.00000;40.00000;1
 919.33301;58.87000; 83.78505;50.00000;40.00000;1
 919.48602;58.88000; 83.73832;50.00000;40.00000;1
 919.64001;58.89000; 83.69159;50.00000;40.00000;1
 919.78302;58.90000; 83.62150;50.00000;40.00000;1
 919.94800;58.91000; 83.64486;50.00000;40.00000;1
 920.08600;58.92000; 83.57477;50.00000;40.00000;1
 920.23199;58.93000; 83.55140;50.00000;40.00000;1
 920.39697;58.94000; 83.48131;50.00000;40.00000;1
 920.55103;58.95000; 83.43458;50.00000;40.00000;1
 920.70099;58.96000; 83.36449;50.00000;40.00000;1
 920.85101;58.97000; 83.36449;50.00000;40.00000;1
 921.00201;58.98000; 83.27103;50.00000;40.00000;1
 921.14697;58.99000; 83.24766;50.00000;40.00000;1
 921.30902;59.00000; 83.17757;50.00000;40.00000;1
 921.45801;59.01000; 83.13084;50.00000;40.00000;1
 921.60400;59.02000; 83.08411;50.00000;40.00000;1
 921.75800;59.03000; 83.03738;50.00000;40.00000;1
 921.90698;59.04000; 82.99065;50.00000;40.00000;1
 922.05798;59.05000; 82.99065;50.00000;40.00000;1
 922.21301;59.06000; 82.89720;50.00000;40.00000;1
 922.35602;59.07000; 82.85047;50.00000;40.00000;1
 922.51599;59.08000; 82.80374;50.00000;40.00000;1
 922.66602;59.09000; 82.73365;50.00000;40.00000;1
 922.80902;59.10000; 82.73365;50.00000;40.00000;1
 922.96399;59.11000; 82.64019;50.00000;40.00000;1
 923.11499;59.12000; 82.61682;50.00000;40.00000;1
 923.27399;59.13000; 82.54673;50.00000;40.00000;1
 923.42499;59.14000; 82.52336;50.00000;40.00000;1
 923.56799;59.15000; 82.47664;50.00000;40.00000;1
 923.72498;59.16000; 82.42991;50.00000;40.00000;1
 923.88000;59.17000; 82.35981;50.00000;40.00000;1
 924.02100;59.18000; 82.35981;50.00000;40.00000;1
 924.17200;59.19000; 82.26635;50.00000;40.00000;1
 924.33002;59.20000; 82.24299;50.00000;40.00000;1
 924.47803;59.21000; 82.14953;50.00000;40.00000;1
 924.62799;59.22000; 82.14953;50.00000;40.00000;1
 924.77698;59.23000; 82.07944;50.00000;40.00000;1
 924.93103;59.24000; 82.05607;50.00000;40.00000;1
 925.07703;59.25000; 81.98598;50.00000;40.00000;1
 925.22601;59.26000; 81.93925;50.00000;40.00000;1
 925.38202;59.27000; 81.86916;50.00000;40.00000;1
 925.53699;59.28000; 81.82243;50.00000;40.00000;1
 925.68597;59.29000; 81.75234;50.00000;40.00000;1
 925.83600;59.30000; 81.72897;50.00000;40.00000;1
 925.99500;59.31000; 81.65888;50.00000;40.00000;1
 926.13702;59.32000; 81.61215;50.00000;40.00000;1
 926.28998;59.33000; 81.54206;50.00000;40.00000;1
 926.44000;59.34000; 81.51869;50.00000;40.00000;1
 926.58301;59.35000; 81.42523;50.00000;40.00000;1
 926.73700;59.36000; 81.40187;50.00000;40.00000;1
 926.89301;59.37000; 81.33178;50.00000;40.00000;1
 927.04199;59.38000; 81.28505;50.00000;40.00000;1
 927.19397;59.39000; 81.21495;50.00000;40.00000;1
 927.34100;59.40000; 81.16822;50.00000;40.00000;1
 927.48602;59.41000; 81.09813;50.00000;40.00000;1
 927.64502;59.42000; 81.05140;50.00000;40.00000;1
 927.79602;59.43000; 80.98131;50.00000;40.00000;1
 927.94098;59.44000; 80.95794;50.00000;40.00000;1
 928.09998;59.45000; 80.88785;50.00000;40.00000;1
 928.24298;59.46000; 80.84112;50.00000;40.00000;1
 928.39801;59.47000; 80.79439;50.00000;40.00000;1
 928.55103;59.48000; 80.74766;50.00000;40.00000;1
 928.70001;59.49000; 80.67757;50.00000;40.00000;1
 928.84900;59.50000; 80.65421;50.00000;40.00000;1
 929.00702;59.51000; 80.58411;50.00000;40.00000;1
 929.15100;59.52000; 80.56075;50.00000;40.00000;1
 929.30798;59.53000; 80.49065;50.00000;40.00000;1
 929.45898;59.54000; 80.44393;50.00000;40.00000;1
 929.60999;59.55000; 80.39720;50.00000;40.00000;1
 929.75598;59.56000; 80.32710;50.00000;40.00000;1
 929.90900;59.57000; 80.25701;50.00000;40.00000;1
 930.05298;59.58000; 80.23364;50.00000;40.00000;1
 930.20502;59.59000; 80.14019;50.00000;40.00000;1
 930.36401;59.60000; 80.09346;50.00000;40.00000;1
 930.50598;59.61000; 80.02336;50.00000;40.00000;1
 930.65698;59.62000; 79.97664;50.00000;40.00000;1
 930.81097;59.63000; 79.90654;50.00000;40.00000;1
 930.96600;59.64000; 79.85981;50.00000;40.00000;1
 931.11298;59.65000; 79.81308;50.00000;40.00000;1
 931.26398;59.66000; 79.78972;50.00000;40.00000;1
 931.40997;59.67000; 79.69626;50.00000;40.00000;1
 931.56097;59.68000; 79.67290;50.00000;40.00000;1
 931.70801;59.69000; 79.57944;50.00000;40.00000;1
 931.86700;59.70000; 79.55608;50.00000;40.00000;1
 932.01703;59.71000; 79.48598;50.00000;40.00000;1
 932.16498;59.72000; 79.46262;50.00000;40.00000;1
 932.30902;59.73000; 79.36916;50.00000;40.00000;1
 932.46600;59.74000; 79.34579;50.00000;40.00000;1
 932.61798;59.75000; 79.25234;50.00000;40.00000;1
 932.76099;59.76000; 79.22897;50.00000;40.00000;1
 932.91498;59.77000; 79.13551;50.00000;40.00000;1
 933.06897;59.78000; 79.11215;50.00000;40.00000;1
 933.21997;59.79000; 79.04206;50.00000;40.00000;1
 933.37500;59.80000; 79.01869;50.00000;40.00000;1
 933.52100;59.81000; 78.92523;50.00000;40.00000;1
 933.67603;59.82000; 78.90187;50.00000;40.00000;1
 933.82001;59.83000; 78.80841;50.00000;40.00000;1
 933.97803;59.84000; 78.78505;50.00000;40.00000;1
 934.11499;59.85000; 78.71495;50.00000;40.00000;1
 934.27600;59.86000; 78.62149;50.00000;40.00000;1
 934.41998;59.87000; 78.57477;50.00000;40.00000;1
 934.57300;59.88000; 78.52804;50.00000;40.00000;1
 934.72803;59.89000; 78.43458;50.00000;40.00000;1
 934.87598;59.90000; 78.36449;50.00000;40.00000;1
 935.02600;59.91000; 78.34112;50.00000;40.00000;1
 935.17798;59.92000; 78.24766;50.00000;40.00000;1
 935.32599;59.93000; 78.20094;50.00000;40.00000;1
 935.47803;59.94000; 78.10748;50.00000;40.00000;1
 935.62701;59.95000; 78.06075;50.00000;40.00000;1
 935.78699;59.96000; 77.99065;50.00000;40.00000;1
 935.92798;59.97000; 77.87383;50.00000;40.00000;1
 936.08600;59.98000; 77.80374;50.00000;40.00000;1
 936.24103;59.99000; 77.73364;50.00000;40.00000;1
 936.38599;60.00000; 77.64019;50.00000;40.00000;1
 936.53198;60.01000; 77.57009;50.00000;40.00000;1
 936.68103;60.02000; 77.52336;50.00000;40.00000;1
 936.83099;60.03000; 77.40654;50.00000;40.00000;1
 936.98297;60.04000; 77.35981;50.00000;40.00000;1
 937.13702;60.05000; 77.26636;50.00000;40.00000;1
 937.28400;60.06000; 77.21963;50.00000;40.00000;1
 937.43799;60.07000; 77.14953;50.00000;40.00000;1
 937.58600;60.08000; 77.10280;50.00000;40.00000;1
 937.74500;60.09000; 76.98598;50.00000;40.00000;1
 937.89398;60.10000; 76.96262;50.00000;40.00000;1
 938.03900;60.11000; 76.91589;50.00000;40.00000;1
 938.19098;60.12000; 76.82243;50.00000;40.00000;1
 938.34003;60.13000; 76.77570;50.00000;40.00000;1
 938.48401;60.14000; 76.72897;50.00000;40.00000;1
 938.63702;60.15000; 76.65888;50.00000;40.00000;1
 938.78497;60.16000; 76.61215;50.00000;40.00000;1
 938.93903;60.17000; 76.51869;50.00000;40.00000;1
 939.08502;60.18000; 76.49533;50.00000;40.00000;1
 939.24402;60.19000; 76.40187;50.00000;40.00000;1
 939.39301;60.20000; 76.37850;50.00000;40.00000;1
 939.53998;60.21000; 76.33178;50.00000;40.00000;1
 939.69098;60.22000; 76.28505;50.00000;40.00000;1
 939.84302;60.23000; 76.21495;50.00000;40.00000;1
 939.98999;60.24000; 76.16822;50.00000;40.00000;1
 940.14001;60.25000; 76.09813;50.00000;40.00000;1
 940.29303;60.26000; 76.05140;50.00000;40.00000;1
 940.43500;60.27000; 75.98131;50.00000;40.00000;1
 940.59497;60.28000; 75.93458;50.00000;40.00000;1
 940.74597;60.29000; 75.88785;50.00000;40.00000;1
 940.88800;60.30000; 75.81776;50.00000;40.00000;1
 941.04602;60.31000; 75.79439;50.00000;40.00000;1
 941.19299;60.32000; 75.70094;50.00000;40.00000;1
 941.35400;60.33000; 75.67757;50.00000;40.00000;1
 941.49799;60.34000; 75.58411;50.00000;40.00000;1
 941.65002;60.35000; 75.53738;50.00000;40.00000;1
 941.79700;60.36000; 75.44392;50.00000;40.00000;1
 941.95099;60.37000; 75.42056;50.00000;40.00000;1
 942.09601;60.38000; 75.32710;50.00000;40.00000;1
 942.24902;60.39000; 75.25701;50.00000;40.00000;1
 942.40002;60.40000; 75.21028;50.00000;40.00000;1
 942.55701;60.41000; 75.11682;50.00000;40.00000;1
 942.69897;60.42000; 75.04673;50.00000;40.00000;1
 942.84900;60.43000; 74.97664;50.00000;40.00000;1
 942.99500;60.44000; 74.88318;50.00000;40.00000;1
 943.14899;60.45000; 74.78972;50.00000;40.00000;1
 943.29999;60.46000; 74.69626;50.00000;40.00000;1
 943.45398;60.47000; 74.62617;50.00000;40.00000;1
 943.60999;60.48000; 74.55608;50.00000;40.00000;1
 943.75702;60.49000; 74.46262;50.00000;40.00000;1
 943.90997;60.50000; 74.36916;50.00000;40.00000;1
 944.05200;60.51000; 74.29907;50.00000;40.00000;1
 944.20099;60.52000; 74.22897;50.00000;40.00000;1
 944.35303;60.53000; 74.15888;50.00000;40.00000;1
 944.49597;60.54000; 74.08878;50.00000;40.00000;1
 944.65002;60.55000; 74.01869;50.00000;40.00000;1
 944.79999;60.56000; 73.97196;50.00000;40.00000;1
 944.95599;60.57000; 73.90187;50.00000;40.00000;1
 945.10199;60.58000; 73.85514;50.00000;40.00000;1
 945.24701;60.59000; 73.78505;50.00000;40.00000;1
 945.40399;60.60000; 73.73832;50.00000;40.00000;1
 945.55200;60.61000; 73.66822;50.00000;40.00000;1
 945.70502;60.62000; 73.62150;50.00000;40.00000;1
 945.84601;60.63000; 73.55140;50.00000;40.00000;1
 945.98999;60.64000; 73.48131;50.00000;40.00000;1
 946.14899;60.65000; 73.43458;50.00000;40.00000;1
 946.29303;60.66000; 73.34112;50.00000;40.00000;1
 946.44702;60.67000; 73.29439;50.00000;40.00000;1
 946.60101;60.68000; 73.24766;50.00000;40.00000;1
 946.74500;60.69000; 73.15421;50.00000;40.00000;1
 946.90002;60.70000; 73.10748;50.00000;40.00000;1
 947.04602;60.71000; 73.03738;50.00000;40.00000;1
 947.18903;60.72000; 72.99066;50.00000;40.00000;1
 947.34497;60.73000; 72.89720;50.00000;40.00000;1
 947.49799;60.74000; 72.82710;50.00000;40.00000;1
 947.64502;60.75000; 72.73365;50.00000;40.00000;1
 947.79700;60.76000; 72.64019;50.00000;40.00000;1
 947.94702;60.77000; 72.57009;50.00000;40.00000;1
 948.09802;60.78000; 72.47664;50.00000;40.00000;1
 948.25098;60.79000; 72.38318;50.00000;40.00000;1
 948.39801;60.80000; 72.28972;50.00000;40.00000;1
 948.55103;60.81000; 72.21962;50.00000;40.00000;1
 948.70099;60.82000; 72.12617;50.00000;40.00000;1
 948.85498;60.83000; 72.03271;50.00000;40.00000;1
 949.00201;60.84000; 71.96262;50.00000;40.00000;1
 949.14899;60.85000; 71.89252;50.00000;40.00000;1
 949.30200;60.86000; 71.79907;50.00000;40.00000;1
 949.44800;60.87000; 71.72897;50.00000;40.00000;1
 949.58801;60.88000; 71.65888;50.00000;40.00000;1
 949.75299;60.89000; 71.58878;50.00000;40.00000;1
 949.89697;60.90000; 71.51869;50.00000;40.00000;1
 950.04303;60.91000; 71.47196;50.00000;40.00000;1
 950.19598;60.92000; 71.37850;50.00000;40.00000;1
 950.35101;60.93000; 71.33178;50.00000;40.00000;1
 950.49402;60.94000; 71.23832;50.00000;40.00000;1
 950.64398;60.95000; 71.19159;50.00000;40.00000;1
 950.79498;60.96000; 71.12149;50.00000;40.00000;1
 950.95099;60.97000; 71.05140;50.00000;40.00000;1
 951.10101;60.98000; 71.02804;50.00000;40.00000;1
 951.24799;60.99000; 70.98131;50.00000;40.00000;1
 951.39301;61.00000; 70.93458;50.00000;40.00000;1
 951.54602;61.01000; 70.84112;50.00000;40.00000;1
 951.70203;61.02000; 70.79439;50.00000;40.00000;1
 951.84497;61.03000; 70.72430;50.00000;40.00000;1
 951.99701;61.04000; 70.65421;50.00000;40.00000;1
 952.14502;61.05000; 70.58411;50.00000;40.00000;1
 952.29602;61.06000; 70.49066;50.00000;40.00000;1
 952.44202;61.07000; 70.39720;50.00000;40.00000;1
 952.59302;61.08000; 70.30374;50.00000;40.00000;1
 952.74200;61.09000; 70.23364;50.00000;40.00000;1
 952.88599;61.10000; 70.11682;50.00000;40.00000;1
 953.04498;61.11000; 70.02337;50.00000;40.00000;1
 953.19299;61.12000; 69.95327;50.00000;40.00000;1
 953.34100;61.13000; 69.81308;50.00000;40.00000;1
 953.49402;61.14000; 69.74299;50.00000;40.00000;1
 953.64899;61.15000; 69.64953;50.00000;40.00000;1
 953.79199;61.16000; 69.60280;50.00000;40.00000;1
 953.95099;61.17000; 69.50935;50.00000;40.00000;1
 954.08899;61.18000; 69.43925;50.00000;40.00000;1
 954.25000;61.19000; 69.34579;50.00000;40.00000;1
 954.39600;61.20000; 69.32243;50.00000;40.00000;1
 954.54199;61.21000; 69.22897;50.00000;40.00000;1
 954.69800;61.22000; 69.22897;50.00000;40.00000;1
 954.84302;61.23000; 69.13551;50.00000;40.00000;1
 954.98199;61.24000; 69.08879;50.00000;40.00000;1
 955.14301;61.25000; 68.99533;50.00000;40.00000;1
 955.28998;61.26000; 68.92523;50.00000;40.00000;1
 955.44598;61.27000; 68.83177;50.00000;40.00000;1
 955.58099;61.28000; 68.76168;50.00000;40.00000;1
 955.74298;61.29000; 68.71495;50.00000;40.00000;1
 955.88202;61.30000; 68.59813;50.00000;40.00000;1
 956.03802;61.31000; 68.52804;50.00000;40.00000;1
 956.18103;61.32000; 68.43458;50.00000;40.00000;1
 956.33899;61.33000; 68.34112;50.00000;40.00000;1
 956.48798;61.34000; 68.22430;50.00000;40.00000;1
 956.63501;61.35000; 68.13084;50.00000;40.00000;1
 956.78101;61.36000; 68.03738;50.00000;40.00000;1
 956.93799;61.37000; 67.96729;50.00000;40.00000;1
 957.08801;61.38000; 67.87383;50.00000;40.00000;1
 957.23499;61.39000; 67.80374;50.00000;40.00000;1
 957.39502;61.40000; 67.71028;50.00000;40.00000;1
 957.53302;61.41000; 67.61682;50.00000;40.00000;1
 957.68103;61.42000; 67.54673;50.00000;40.00000;1
 957.84003;61.43000; 67.50000;50.00000;40.00000;1
 957.98401;61.44000; 67.42991;50.00000;40.00000;1
 958.14099;61.45000; 67.33645;50.00000;40.00000;1
 958.28400;61.46000; 67.28972;50.00000;40.00000;1
 958.42999;61.47000; 67.17290;50.00000;40.00000;1
 958.58099;61.48000; 67.10280;50.00000;40.00000;1
 958.72803;61.49000; 67.00935;50.00000;40.00000;1
 958.88702;61.50000; 66.93925;50.00000;40.00000;1
 959.03900;61.51000; 66.86916;50.00000;40.00000;1
 959.18103;61.52000; 66.75234;50.00000;40.00000;1
 959.33600;61.53000; 66.68224;50.00000;40.00000;1
 959.48297;61.54000; 66.61215;50.00000;40.00000;1
 959.62799;61.55000; 66.51869;50.00000;40.00000;1
 959.78003;61.56000; 66.44860;50.00000;40.00000;1
 959.93103;61.57000; 66.37850;50.00000;40.00000;1
 960.08002;61.58000; 66.30841;50.00000;40.00000;1
 960.23199;61.59000; 66.26168;50.00000;40.00000;1
 960.38000;61.60000; 66.14486;50.00000;40.00000;1
 960.53003;61.61000; 66.07477;50.00000;40.00000;1
 960.68298;61.62000; 65.98131;50.00000;40.00000;1
 960.83600;61.63000; 65.88785;50.00000;40.00000;1
 960.97699;61.64000; 65.86449;50.00000;40.00000;1
 961.13300;61.65000; 65.77103;50.00000;40.00000;1
 961.28497;61.66000; 65.70093;50.00000;40.00000;1
 961.43500;61.67000; 65.60748;50.00000;40.00000;1
 961.58398;61.68000; 65.53738;50.00000;40.00000;1
 961.73199;61.69000; 65.44393;50.00000;40.00000;1
 961.88501;61.70000; 65.35047;50.00000;40.00000;1
 962.03302;61.71000; 65.25701;50.00000;40.00000;1
 962.18597;61.72000; 65.16355;50.00000;40.00000;1
 962.35101;61.73000; 65.09346;50.00000;40.00000;1
 962.49402;61.74000; 65.00000;50.00000;40.00000;1
 962.64600;61.75000; 64.95327;50.00000;40.00000;1
 962.78998;61.76000; 64.85981;50.00000;40.00000;1
 962.93701;61.77000; 64.78972;50.00000;40.00000;1
 963.08698;61.78000; 64.69626;50.00000;40.00000;1
 963.23901;61.79000; 64.62617;50.00000;40.00000;1
 963.39899;61.80000; 64.53271;50.00000;40.00000;1
 963.53699;61.81000; 64.43925;50.00000;40.00000;1
 963.69299;61.82000; 64.34579;50.00000;40.00000;1
 963.84198;61.83000; 64.27570;50.00000;40.00000;1
 963.98901;61.84000; 64.18224;50.00000;40.00000;1
 964.14001;61.85000; 64.11215;50.00000;40.00000;1
 964.29401;61.86000; 64.01869;50.00000;40.00000;1
 964.43903;61.87000; 63.92523;50.00000;40.00000;1
 964.59302;61.88000; 63.83178;50.00000;40.00000;1
 964.73700;61.89000; 63.76168;50.00000;40.00000;1
 964.88599;61.90000; 63.69159;50.00000;40.00000;1
 965.03802;61.91000; 63.59813;50.00000;40.00000;1
 965.19098;61.92000; 63.50467;50.00000;40.00000;1
 965.33899;61.93000; 63.45794;50.00000;40.00000;1
 965.49200;61.94000; 63.36449;50.00000;40.00000;1
 965.64502;61.95000; 63.29439;50.00000;40.00000;1
 965.79401;61.96000; 63.20093;50.00000;40.00000;1
 965.93903;61.97000; 63.10748;50.00000;40.00000;1
 966.09698;61.98000; 63.03738;50.00000;40.00000;1
 966.24298;61.99000; 62.94392;50.00000;40.00000;1
 966.39600;62.00000; 62.87383;50.00000;40.00000;1
 966.54303;62.01000; 62.78037;50.00000;40.00000;1
 966.70300;62.02000; 62.71028;50.00000;40.00000;1
 966.85400;62.03000; 62.61682;50.00000;40.00000;1
 966.99200;62.04000; 62.54673;50.00000;40.00000;1
 967.14600;62.05000; 62.45327;50.00000;40.00000;1
 967.28998;62.06000; 62.38318;50.00000;40.00000;1
 967.44299;62.07000; 62.26636;50.00000;40.00000;1
 967.59998;62.08000; 62.19626;50.00000;40.00000;1
 967.74701;62.09000; 62.12617;50.00000;40.00000;1
 967.89301;62.10000; 62.03271;50.00000;40.00000;1
 968.05298;62.11000; 61.93925;50.00000;40.00000;1
 968.20001;62.12000; 61.89252;50.00000;40.00000;1
 968.34601;62.13000; 61.79907;50.00000;40.00000;1
 968.50098;62.14000; 61.68224;50.00000;40.00000;1
 968.64697;62.15000; 61.61215;50.00000;40.00000;1
 968.80603;62.16000; 61.51869;50.00000;40.00000;1
 968.95001;62.17000; 61.40187;50.00000;40.00000;1
 969.10303;62.18000; 61.30841;50.00000;40.00000;1
 969.25000;62.19000; 61.21495;50.00000;40.00000;1
 969.40198;62.20000; 61.12150;50.00000;40.00000;1
 969.55798;62.21000; 61.02804;50.00000;40.00000;1
 969.70099;62.22000; 60.95794;50.00000;40.00000;1
 969.85101;62.23000; 60.86449;50.00000;40.00000;1
 970.00897;62.24000; 60.74766;50.00000;40.00000;1
 970.14801;62.25000; 60.67757;50.00000;40.00000;1
 970.30701;62.26000; 60.58411;50.00000;40.00000;1
 970.45898;62.27000; 60.51402;50.00000;40.00000;1
 970.60797;62.28000; 60.42056;50.00000;40.00000;1
 970.75000;62.29000; 60.32710;50.00000;40.00000;1
 970.90601;62.30000; 60.23365;50.00000;40.00000;1
 971.04797;62.31000; 60.14019;50.00000;40.00000;1
 971.20599;62.32000; 60.04673;50.00000;40.00000;1
 971.35303;62.33000; 59.92991;50.00000;40.00000;1
 971.50299;62.34000; 59.83645;50.00000;40.00000;1
 971.65503;62.35000; 59.74299;50.00000;40.00000;1
 971.80200;62.36000; 59.69626;50.00000;40.00000;1
 971.95898;62.37000; 59.62617;50.00000;40.00000;1
 972.10699;62.38000; 59.53271;50.00000;40.00000;1
 972.26300;62.39000; 59.43925;50.00000;40.00000;1
 972.40900;62.40000; 59.36916;50.00000;40.00000;1
 972.55499;62.41000; 59.27570;50.00000;40.00000;1
 972.70599;62.42000; 59.18224;50.00000;40.00000;1
 972.86401;62.43000; 59.08879;50.00000;40.00000;1
 973.01099;62.44000; 58.99533;50.00000;40.00000;1
 973.16302;62.45000; 58.90187;50.00000;40.00000;1
 973.31097;62.46000; 58.83178;50.00000;40.00000;1
 973.45599;62.47000; 58.73832;50.00000;40.00000;1
 973.61298;62.48000; 58.64486;50.00000;40.00000;1
 973.75702;62.49000; 58.55140;50.00000;40.00000;1
 973.90399;62.50000; 58.45794;50.00000;40.00000;1
 974.05701;62.51000; 58.36449;50.00000;40.00000;1
 974.21503;62.52000; 58.27103;50.00000;40.00000;1
 974.35999;62.53000; 58.17757;50.00000;40.00000;1
 974.51398;62.54000; 58.08411;50.00000;40.00000;1
 974.66400;62.55000; 57.99065;50.00000;40.00000;1
 974.81000;62.56000; 57.92056;50.00000;40.00000;1
 974.96301;62.57000; 57.80374;50.00000;40.00000;1
 975.11298;62.58000; 57.71028;50.00000;40.00000;1
 975.26501;62.59000; 57.61682;50.00000;40.00000;1
 975.41302;62.60000; 57.52336;50.00000;40.00000;1
 975.55701;62.61000; 57.42991;50.00000;40.00000;1
 975.71198;62.62000; 57.33645;50.00000;40.00000;1
 975.85901;62.63000; 57.26635;50.00000;40.00000;1
 976.01501;62.64000; 57.21963;50.00000;40.00000;1
 976.15601;62.65000; 57.14953;50.00000;40.00000;1
 976.30103;62.66000; 57.03271;50.00000;40.00000;1
 976.45801;62.67000; 56.96262;50.00000;40.00000;1
 976.60602;62.68000; 56.86916;50.00000;40.00000;1
 976.76300;62.69000; 56.75234;50.00000;40.00000;1
 976.91302;62.70000; 56.65888;50.00000;40.00000;1
 977.05402;62.71000; 56.58879;50.00000;40.00000;1
 977.21198;62.72000; 56.49533;50.00000;40.00000;1
 977.36102;62.73000; 56.42523;50.00000;40.00000;1
 977.51398;62.74000; 56.33178;50.00000;40.00000;1
 977.65997;62.75000; 56.21495;50.00000;40.00000;1
 977.81201;62.76000; 56.14486;50.00000;40.00000;1
